Date,VFINX,vix,vfx,vbx,spx,usdx,tnx,nasdaq,dji,oil,apple,msft,google,amazon,spyVol
2009-02-03,61.306060791015625,43.060001373291016,61.306060791015625,7.307960033416748,1350.8900146484375,85.05000305175781,2.8420000076293945,1207.75,8078.35986328125,40.779998779296875,2.8646159172058105,14.078526496887207,170.39540100097656,63.59000015258789,278385800.0
2009-02-04,60.8934326171875,43.849998474121094,60.8934326171875,7.293446063995361,1341.77001953125,85.69999694824219,2.9140000343322754,1214.0,7956.66015625,40.31999969482422,2.8821768760681152,14.177453994750977,171.6716766357422,61.060001373291016,322989300.0
2009-02-05,61.89323806762695,43.72999954223633,61.89323806762695,7.3006978034973145,1363.8199462890625,86.05999755859375,2.9000000953674316,1234.5,8063.06982421875,41.16999816894531,2.9718313217163086,14.489466667175293,177.0370330810547,63.18000030517578,417679400.0
2009-02-06,63.58339309692383,43.369998931884766,63.58339309692383,7.286182880401611,1401.06005859375,85.3499984741211,2.9790000915527344,1275.75,8280.58984375,40.16999816894531,3.0722687244415283,14.961291313171387,185.82582092285156,66.55000305175781,366101700.0
2009-02-09,63.678627014160156,43.63999938964844,63.678627014160156,7.286182880401611,1403.18994140625,84.79000091552734,3.0269999504089355,1275.75,8270.8701171875,39.560001373291016,3.1582250595092773,14.793869972229004,189.57456970214844,66.70999908447266,240075200.0
2009-02-10,60.55223083496094,46.66999816894531,60.55223083496094,7.32973051071167,1334.300048828125,85.80999755859375,2.8469998836517334,1232.5,7888.8798828125,37.54999923706055,3.014040231704712,14.3068208694458,179.43443298339844,63.310001373291016,536212800.0
2009-02-11,61.0600700378418,44.529998779296875,61.0600700378418,7.351497650146484,1345.5,85.77999877929688,2.76200008392334,1224.5,7939.52978515625,35.939998626708984,2.982922315597534,14.61883544921875,179.19920349121094,64.3499984741211,324442500.0
2009-02-12,61.1790885925293,41.25,61.1790885925293,7.344242572784424,1348.1500244140625,86.55000305175781,2.7269999980926514,1245.25,7932.759765625,33.97999954223633,3.0584049224853516,14.656886100769043,181.7067108154297,63.959999084472656,469302200.0
2009-02-13,60.568119049072266,42.93000030517578,60.568119049072266,7.31521463394165,1334.8299560546875,86.04000091552734,2.881999969482422,1229.25,7850.41015625,37.5099983215332,3.055015802383423,14.52751636505127,179.01901245117188,63.2599983215332,293998400.0
2009-02-17,57.82258605957031,48.65999984741211,57.82258605957031,7.351497650146484,1274.260009765625,87.58000183105469,2.6619999408721924,1182.5,7552.60009765625,34.93000030517578,2.912369728088379,13.8609037399292,171.50149536132812,61.66999816894531,478910100.0
2009-02-18,57.77494812011719,48.459999084472656,57.77494812011719,7.32973051071167,1273.2900390625,88.01000213623047,2.7279999256134033,1180.0,7555.6298828125,34.619998931884766,2.9074409008026123,13.883891105651855,176.7317352294922,62.349998474121094,362964800.0
2009-02-19,57.12431335449219,47.08000183105469,57.12431335449219,7.3006978034973145,1258.8199462890625,87.44000244140625,2.8570001125335693,1170.5,7465.9501953125,39.47999954223633,2.7925240993499756,13.722987174987793,171.49148559570312,61.95000076293945,316867500.0
2009-02-20,56.48948287963867,49.29999923706055,56.48948287963867,7.31521463394165,1244.719970703125,86.48999786376953,2.7720000743865967,1171.75,7365.669921875,38.939998626708984,2.809776544570923,13.791949272155762,173.3983917236328,63.86000061035156,477176600.0
2009-02-23,54.529537200927734,52.619998931884766,54.529537200927734,7.307960033416748,1201.56005859375,87.23999786376953,2.7769999504089355,1135.75,7114.77978515625,38.439998626708984,2.678838014602661,13.186630249023438,165.1951904296875,61.709999084472656,379641400.0
2009-02-24,56.711673736572266,45.4900016784668,56.711673736572266,7.3006978034973145,1249.760009765625,86.88999938964844,2.7990000247955322,1163.5,7350.93994140625,39.959999084472656,2.7805070877075195,13.155984878540039,172.8979034423828,65.5999984741211,426260900.0
2009-02-25,56.124481201171875,44.66999816894531,56.124481201171875,7.264416694641113,1236.739990234375,87.91000366210938,2.944999933242798,1154.0,7270.89013671875,42.5,2.8085429668426514,12.995077133178711,170.99099731445312,63.709999084472656,461985800.0
2009-02-26,55.25162124633789,44.65999984741211,55.25162124633789,7.264416694641113,1217.489990234375,87.7300033569336,2.9779999256134033,1132.25,7182.080078125,45.220001220703125,2.7478504180908203,12.581317901611328,168.75875854492188,62.34000015258789,363353900.0
2009-02-27,53.950294494628906,46.349998474121094,53.950294494628906,7.276799201965332,1188.8399658203125,88.01000213623047,3.0409998893737793,1117.0,7062.93017578125,44.7599983215332,2.7515480518341064,12.37444019317627,169.16416931152344,64.79000091552734,470510900.0
2009-03-02,51.44281768798828,52.650001525878906,51.44281768798828,7.305930137634277,1133.4300537109375,88.94000244140625,2.9189999103546143,1086.0,6763.2900390625,40.150001525878906,2.709338903427124,12.098604202270508,163.74374389648438,61.9900016784668,426452600.0
2009-03-03,51.10161209106445,50.93000030517578,51.10161209106445,7.298649311065674,1126.1800537109375,88.91000366210938,2.937999963760376,1072.0,6726.02001953125,41.650001525878906,2.7225866317749023,12.167560577392578,162.9029083251953,61.70000076293945,443761000.0
2009-03-04,52.33946228027344,47.560001373291016,52.33946228027344,7.269512176513672,1153.3499755859375,88.58000183105469,3.010999917984009,1101.0,6875.83984375,45.380001068115234,2.808852195739746,12.351456642150879,159.61961364746094,64.80999755859375,462753100.0
2009-03-05,50.11766052246094,50.16999816894531,50.11766052246094,7.305930137634277,1104.3800048828125,89.11000061035156,2.819000005722046,1083.0,6594.43994140625,43.61000061035156,2.7370669841766357,11.700169563293457,152.9729766845703,64.7699966430664,485549400.0
2009-03-06,50.19700622558594,49.33000183105469,50.19700622558594,7.291370391845703,1106.0,88.51000213623047,2.828000068664551,1076.5,6626.93994140625,45.52000045776367,2.6280035972595215,11.707830429077148,154.43943786621094,61.689998626708984,490470000.0
2009-03-09,49.712974548339844,49.68000030517578,49.712974548339844,7.276799201965332,1095.0400390625,89.01000213623047,2.885999917984009,1047.0,6547.0498046875,47.06999969482422,2.5605316162109375,11.608222007751465,145.59059143066406,60.4900016784668,379905300.0
2009-03-10,52.87112045288086,44.369998931884766,52.87112045288086,7.254941940307617,1164.8299560546875,88.93000030517578,2.9820001125335693,1106.0,6926.490234375,45.709999084472656,2.7305970191955566,12.62729263305664,154.23924255371094,65.70999908447266,406227900.0
2009-03-11,53.021888732910156,43.61000061035156,53.021888732910156,7.269512176513672,1168.0699462890625,87.87000274658203,2.9159998893737793,1125.0,6930.39990234375,42.33000183105469,2.8553733825683594,13.11001205444336,159.11412048339844,68.54000091552734,356648300.0
2009-03-12,55.18815994262695,41.18000030517578,55.18815994262695,7.276799201965332,1215.8699951171875,87.66000366210938,2.8919999599456787,1164.5,7170.06005859375,47.029998779296875,2.968442678451538,13.033391952514648,161.9269256591797,69.58000183105469,409702700.0
2009-03-13,55.61662292480469,42.36000061035156,55.61662292480469,7.284084796905518,1225.3199462890625,87.43000030517578,2.884999990463257,1169.5,7223.97998046875,46.25,2.9555022716522217,12.757550239562988,162.37237548828125,68.62999725341797,337474700.0
2009-03-16,55.418270111083984,43.7400016784668,55.418270111083984,7.269512176513672,1221.030029296875,86.94999694824219,2.9509999752044678,1153.75,7216.97021484375,47.349998474121094,2.9397900104522705,12.451059341430664,160.0050048828125,66.9800033569336,360644900.0
2009-03-17,57.19569778442383,40.79999923706055,57.19569778442383,7.262230396270752,1260.2900390625,86.93000030517578,3.003000020980835,1191.25,7395.7001953125,49.15999984741211,3.070420742034912,12.949108123779297,167.8378448486328,71.3499984741211,356814300.0
2009-03-18,58.378021240234375,40.060001373291016,58.378021240234375,7.349639415740967,1286.6199951171875,84.5999984741211,2.5329999923706055,1213.75,7486.580078125,48.13999938964844,3.1277244091033936,12.995077133178711,166.7167205810547,71.25,473273200.0
2009-03-19,57.63213348388672,43.68000030517578,57.63213348388672,7.349639415740967,1269.9300537109375,83.12999725341797,2.5969998836517334,1204.5,7400.7998046875,51.61000061035156,3.130805730819702,13.13299560546875,165.1351318359375,70.0999984741211,428520400.0
